qa_id,cve_id,question_type,question_ko,gold_description,gold_severity,gold_cvss_score,gold_attack_vector,gold_attack_complexity,gold_privileges_required,gold_user_interaction,gold_cwe_ids,gold_affected_products,gold_references,is_kev,gold_evidence_source,stress_type,expected_answerable
CVE-2020-25990-HELDOUT-Q1,CVE-2020-25990,vulnerability_summary,CVE-2020-25990는 어떤 취약점인가?,"WebsiteBaker 2.12.2 allows SQL Injection via parameter 'display_name' in /websitebaker/admin/preferences/save.php. Exploiting this issue could allow an attacker to compromise the application, access or modify data, or exploit latent vulnerabilities in the underlying database.",CRITICAL,9.8,NETWORK,LOW,NONE,NONE,"[""CWE-89""]","[{""vendor"": ""websitebaker"", ""product"": ""websitebaker"", ""version"": ""2.12.2"", ""criteria"": ""cpe:2.3:a:websitebaker:websitebaker:2.12.2:*:*:*:*:*:*:*"", ""vulnerable"": true}]","[{""url"": ""https://websitebaker.org/pages/en/home.php"", ""source"": ""cve@mitre.org"", ""tags"": [""Product"", ""Vendor Advisory""]}, {""url"": ""https://www.exploit-db.com/exploits/48849"", ""source"": ""cve@mitre.org"", ""tags"": [""Exploit"", ""Third Party Advisory"", ""VDB Entry""]}, {""url"": ""https://websitebaker.org/pages/en/home.php"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Product"", ""Vendor Advisory""]}, {""url"": ""https://www.exploit-db.com/exploits/48849"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Exploit"", ""Third Party Advisory"", ""VDB Entry""]}]",False,"[""nvd""]",heldout_real_cve,False
CVE-2020-25990-HELDOUT-Q2,CVE-2020-25990,affected_product,CVE-2020-25990의 영향을 받는 제품이나 버전은 무엇인가?,"WebsiteBaker 2.12.2 allows SQL Injection via parameter 'display_name' in /websitebaker/admin/preferences/save.php. Exploiting this issue could allow an attacker to compromise the application, access or modify data, or exploit latent vulnerabilities in the underlying database.",CRITICAL,9.8,NETWORK,LOW,NONE,NONE,"[""CWE-89""]","[{""vendor"": ""websitebaker"", ""product"": ""websitebaker"", ""version"": ""2.12.2"", ""criteria"": ""cpe:2.3:a:websitebaker:websitebaker:2.12.2:*:*:*:*:*:*:*"", ""vulnerable"": true}]","[{""url"": ""https://websitebaker.org/pages/en/home.php"", ""source"": ""cve@mitre.org"", ""tags"": [""Product"", ""Vendor Advisory""]}, {""url"": ""https://www.exploit-db.com/exploits/48849"", ""source"": ""cve@mitre.org"", ""tags"": [""Exploit"", ""Third Party Advisory"", ""VDB Entry""]}, {""url"": ""https://websitebaker.org/pages/en/home.php"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Product"", ""Vendor Advisory""]}, {""url"": ""https://www.exploit-db.com/exploits/48849"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Exploit"", ""Third Party Advisory"", ""VDB Entry""]}]",False,"[""nvd""]",heldout_real_cve,False
CVE-2020-25990-HELDOUT-Q3,CVE-2020-25990,attack_condition,CVE-2020-25990는 원격 공격이 가능한가? 인증이나 사용자 상호작용이 필요한가?,"WebsiteBaker 2.12.2 allows SQL Injection via parameter 'display_name' in /websitebaker/admin/preferences/save.php. Exploiting this issue could allow an attacker to compromise the application, access or modify data, or exploit latent vulnerabilities in the underlying database.",CRITICAL,9.8,NETWORK,LOW,NONE,NONE,"[""CWE-89""]","[{""vendor"": ""websitebaker"", ""product"": ""websitebaker"", ""version"": ""2.12.2"", ""criteria"": ""cpe:2.3:a:websitebaker:websitebaker:2.12.2:*:*:*:*:*:*:*"", ""vulnerable"": true}]","[{""url"": ""https://websitebaker.org/pages/en/home.php"", ""source"": ""cve@mitre.org"", ""tags"": [""Product"", ""Vendor Advisory""]}, {""url"": ""https://www.exploit-db.com/exploits/48849"", ""source"": ""cve@mitre.org"", ""tags"": [""Exploit"", ""Third Party Advisory"", ""VDB Entry""]}, {""url"": ""https://websitebaker.org/pages/en/home.php"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Product"", ""Vendor Advisory""]}, {""url"": ""https://www.exploit-db.com/exploits/48849"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Exploit"", ""Third Party Advisory"", ""VDB Entry""]}]",False,"[""nvd""]",heldout_real_cve,False
CVE-2020-25990-HELDOUT-Q4,CVE-2020-25990,severity_reason,CVE-2020-25990의 위험도가 CRITICAL로 평가되는 이유는 무엇인가?,"WebsiteBaker 2.12.2 allows SQL Injection via parameter 'display_name' in /websitebaker/admin/preferences/save.php. Exploiting this issue could allow an attacker to compromise the application, access or modify data, or exploit latent vulnerabilities in the underlying database.",CRITICAL,9.8,NETWORK,LOW,NONE,NONE,"[""CWE-89""]","[{""vendor"": ""websitebaker"", ""product"": ""websitebaker"", ""version"": ""2.12.2"", ""criteria"": ""cpe:2.3:a:websitebaker:websitebaker:2.12.2:*:*:*:*:*:*:*"", ""vulnerable"": true}]","[{""url"": ""https://websitebaker.org/pages/en/home.php"", ""source"": ""cve@mitre.org"", ""tags"": [""Product"", ""Vendor Advisory""]}, {""url"": ""https://www.exploit-db.com/exploits/48849"", ""source"": ""cve@mitre.org"", ""tags"": [""Exploit"", ""Third Party Advisory"", ""VDB Entry""]}, {""url"": ""https://websitebaker.org/pages/en/home.php"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Product"", ""Vendor Advisory""]}, {""url"": ""https://www.exploit-db.com/exploits/48849"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Exploit"", ""Third Party Advisory"", ""VDB Entry""]}]",False,"[""nvd""]",heldout_real_cve,False
CVE-2020-25990-HELDOUT-Q5,CVE-2020-25990,mitigation,CVE-2020-25990에 대한 대응 방법이나 완화 방안은 무엇인가?,"WebsiteBaker 2.12.2 allows SQL Injection via parameter 'display_name' in /websitebaker/admin/preferences/save.php. Exploiting this issue could allow an attacker to compromise the application, access or modify data, or exploit latent vulnerabilities in the underlying database.",CRITICAL,9.8,NETWORK,LOW,NONE,NONE,"[""CWE-89""]","[{""vendor"": ""websitebaker"", ""product"": ""websitebaker"", ""version"": ""2.12.2"", ""criteria"": ""cpe:2.3:a:websitebaker:websitebaker:2.12.2:*:*:*:*:*:*:*"", ""vulnerable"": true}]","[{""url"": ""https://websitebaker.org/pages/en/home.php"", ""source"": ""cve@mitre.org"", ""tags"": [""Product"", ""Vendor Advisory""]}, {""url"": ""https://www.exploit-db.com/exploits/48849"", ""source"": ""cve@mitre.org"", ""tags"": [""Exploit"", ""Third Party Advisory"", ""VDB Entry""]}, {""url"": ""https://websitebaker.org/pages/en/home.php"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Product"", ""Vendor Advisory""]}, {""url"": ""https://www.exploit-db.com/exploits/48849"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Exploit"", ""Third Party Advisory"", ""VDB Entry""]}]",False,"[""nvd""]",heldout_real_cve,False
CVE-2023-35082-HELDOUT-Q1,CVE-2023-35082,vulnerability_summary,CVE-2023-35082는 어떤 취약점인가?,"An authentication bypass vulnerability in Ivanti EPMM 11.10 and older, allows unauthorized users to access restricted functionality or resources of the application without proper authentication. This vulnerability is unique to CVE-2023-35078 announced earlier.",CRITICAL,9.8,NETWORK,LOW,NONE,NONE,"[""CWE-287""]","[{""vendor"": ""ivanti"", ""product"": ""endpoint_manager_mobile"", ""version"": ""*"", ""criteria"": ""cpe:2.3:a:ivanti:endpoint_manager_mobile:*:*:*:*:*:*:*:*"", ""vulnerable"": true, ""versionEndExcluding"": ""11.11.0""}]","[{""url"": ""https://forums.ivanti.com/s/article/CVE-2023-35082-Remote-Unauthenticated-API-Access-Vulnerability-in-MobileIron-Core-11-2-and-older?language=en_US"", ""source"": ""support@hackerone.com"", ""tags"": [""Vendor Advisory""]}, {""url"": ""https://forums.ivanti.com/s/article/CVE-2023-35082-Remote-Unauthenticated-API-Access-Vulnerability-in-MobileIron-Core-11-2-and-older?language=en_US"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Vendor Advisory""]}, {""url"": ""https://www.cisa.gov/known-exploited-vulnerabilities-catalog?field_cve=CVE-2023-35082"", ""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""tags"": [""US Government Resource""]}]",False,"[""nvd""]",heldout_real_cve,False
CVE-2023-35082-HELDOUT-Q2,CVE-2023-35082,affected_product,CVE-2023-35082의 영향을 받는 제품이나 버전은 무엇인가?,"An authentication bypass vulnerability in Ivanti EPMM 11.10 and older, allows unauthorized users to access restricted functionality or resources of the application without proper authentication. This vulnerability is unique to CVE-2023-35078 announced earlier.",CRITICAL,9.8,NETWORK,LOW,NONE,NONE,"[""CWE-287""]","[{""vendor"": ""ivanti"", ""product"": ""endpoint_manager_mobile"", ""version"": ""*"", ""criteria"": ""cpe:2.3:a:ivanti:endpoint_manager_mobile:*:*:*:*:*:*:*:*"", ""vulnerable"": true, ""versionEndExcluding"": ""11.11.0""}]","[{""url"": ""https://forums.ivanti.com/s/article/CVE-2023-35082-Remote-Unauthenticated-API-Access-Vulnerability-in-MobileIron-Core-11-2-and-older?language=en_US"", ""source"": ""support@hackerone.com"", ""tags"": [""Vendor Advisory""]}, {""url"": ""https://forums.ivanti.com/s/article/CVE-2023-35082-Remote-Unauthenticated-API-Access-Vulnerability-in-MobileIron-Core-11-2-and-older?language=en_US"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Vendor Advisory""]}, {""url"": ""https://www.cisa.gov/known-exploited-vulnerabilities-catalog?field_cve=CVE-2023-35082"", ""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""tags"": [""US Government Resource""]}]",False,"[""nvd""]",heldout_real_cve,False
CVE-2023-35082-HELDOUT-Q3,CVE-2023-35082,attack_condition,CVE-2023-35082는 원격 공격이 가능한가? 인증이나 사용자 상호작용이 필요한가?,"An authentication bypass vulnerability in Ivanti EPMM 11.10 and older, allows unauthorized users to access restricted functionality or resources of the application without proper authentication. This vulnerability is unique to CVE-2023-35078 announced earlier.",CRITICAL,9.8,NETWORK,LOW,NONE,NONE,"[""CWE-287""]","[{""vendor"": ""ivanti"", ""product"": ""endpoint_manager_mobile"", ""version"": ""*"", ""criteria"": ""cpe:2.3:a:ivanti:endpoint_manager_mobile:*:*:*:*:*:*:*:*"", ""vulnerable"": true, ""versionEndExcluding"": ""11.11.0""}]","[{""url"": ""https://forums.ivanti.com/s/article/CVE-2023-35082-Remote-Unauthenticated-API-Access-Vulnerability-in-MobileIron-Core-11-2-and-older?language=en_US"", ""source"": ""support@hackerone.com"", ""tags"": [""Vendor Advisory""]}, {""url"": ""https://forums.ivanti.com/s/article/CVE-2023-35082-Remote-Unauthenticated-API-Access-Vulnerability-in-MobileIron-Core-11-2-and-older?language=en_US"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Vendor Advisory""]}, {""url"": ""https://www.cisa.gov/known-exploited-vulnerabilities-catalog?field_cve=CVE-2023-35082"", ""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""tags"": [""US Government Resource""]}]",False,"[""nvd""]",heldout_real_cve,False
CVE-2023-35082-HELDOUT-Q4,CVE-2023-35082,severity_reason,CVE-2023-35082의 위험도가 CRITICAL로 평가되는 이유는 무엇인가?,"An authentication bypass vulnerability in Ivanti EPMM 11.10 and older, allows unauthorized users to access restricted functionality or resources of the application without proper authentication. This vulnerability is unique to CVE-2023-35078 announced earlier.",CRITICAL,9.8,NETWORK,LOW,NONE,NONE,"[""CWE-287""]","[{""vendor"": ""ivanti"", ""product"": ""endpoint_manager_mobile"", ""version"": ""*"", ""criteria"": ""cpe:2.3:a:ivanti:endpoint_manager_mobile:*:*:*:*:*:*:*:*"", ""vulnerable"": true, ""versionEndExcluding"": ""11.11.0""}]","[{""url"": ""https://forums.ivanti.com/s/article/CVE-2023-35082-Remote-Unauthenticated-API-Access-Vulnerability-in-MobileIron-Core-11-2-and-older?language=en_US"", ""source"": ""support@hackerone.com"", ""tags"": [""Vendor Advisory""]}, {""url"": ""https://forums.ivanti.com/s/article/CVE-2023-35082-Remote-Unauthenticated-API-Access-Vulnerability-in-MobileIron-Core-11-2-and-older?language=en_US"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Vendor Advisory""]}, {""url"": ""https://www.cisa.gov/known-exploited-vulnerabilities-catalog?field_cve=CVE-2023-35082"", ""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""tags"": [""US Government Resource""]}]",False,"[""nvd""]",heldout_real_cve,False
CVE-2023-35082-HELDOUT-Q5,CVE-2023-35082,mitigation,CVE-2023-35082에 대한 대응 방법이나 완화 방안은 무엇인가?,"An authentication bypass vulnerability in Ivanti EPMM 11.10 and older, allows unauthorized users to access restricted functionality or resources of the application without proper authentication. This vulnerability is unique to CVE-2023-35078 announced earlier.",CRITICAL,9.8,NETWORK,LOW,NONE,NONE,"[""CWE-287""]","[{""vendor"": ""ivanti"", ""product"": ""endpoint_manager_mobile"", ""version"": ""*"", ""criteria"": ""cpe:2.3:a:ivanti:endpoint_manager_mobile:*:*:*:*:*:*:*:*"", ""vulnerable"": true, ""versionEndExcluding"": ""11.11.0""}]","[{""url"": ""https://forums.ivanti.com/s/article/CVE-2023-35082-Remote-Unauthenticated-API-Access-Vulnerability-in-MobileIron-Core-11-2-and-older?language=en_US"", ""source"": ""support@hackerone.com"", ""tags"": [""Vendor Advisory""]}, {""url"": ""https://forums.ivanti.com/s/article/CVE-2023-35082-Remote-Unauthenticated-API-Access-Vulnerability-in-MobileIron-Core-11-2-and-older?language=en_US"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Vendor Advisory""]}, {""url"": ""https://www.cisa.gov/known-exploited-vulnerabilities-catalog?field_cve=CVE-2023-35082"", ""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""tags"": [""US Government Resource""]}]",False,"[""nvd""]",heldout_real_cve,False
CVE-2023-39665-HELDOUT-Q1,CVE-2023-39665,vulnerability_summary,CVE-2023-39665는 어떤 취약점인가?,D-Link DIR-868L fw_revA_1-12_eu_multi_20170316 was discovered to contain a buffer overflow via the acStack_50 parameter.,CRITICAL,9.8,NETWORK,LOW,NONE,NONE,"[""CWE-120""]","[{""vendor"": ""dlink"", ""product"": ""dir-868l_firmware"", ""version"": ""1.12_eu_multi_20170316"", ""criteria"": ""cpe:2.3:o:dlink:dir-868l_firmware:1.12_eu_multi_20170316:*:*:*:*:*:*:*"", ""vulnerable"": true}, {""vendor"": ""dlink"", ""product"": ""dir-868l"", ""version"": ""a"", ""criteria"": ""cpe:2.3:h:dlink:dir-868l:a:*:*:*:*:*:*:*"", ""vulnerable"": false}]","[{""url"": ""https://github.com/Davidteeri/Bug-Report/blob/main/D-Link/DIR-868L-bufferoverflow.md"", ""source"": ""cve@mitre.org"", ""tags"": [""Broken Link""]}, {""url"": ""https://support.dlink.com/"", ""source"": ""cve@mitre.org"", ""tags"": [""Product""]}, {""url"": ""https://www.dlink.com/en/security-bulletin/"", ""source"": ""cve@mitre.org"", ""tags"": [""Product""]}, {""url"": ""https://github.com/Davidteeri/Bug-Report/blob/main/D-Link/DIR-868L-bufferoverflow.md"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Broken Link""]}, {""url"": ""https://support.dlink.com/"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Product""]}, {""url"": ""https://www.dlink.com/en/security-bulletin/"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Product""]}]",False,"[""nvd""]",heldout_real_cve,False
CVE-2023-39665-HELDOUT-Q2,CVE-2023-39665,affected_product,CVE-2023-39665의 영향을 받는 제품이나 버전은 무엇인가?,D-Link DIR-868L fw_revA_1-12_eu_multi_20170316 was discovered to contain a buffer overflow via the acStack_50 parameter.,CRITICAL,9.8,NETWORK,LOW,NONE,NONE,"[""CWE-120""]","[{""vendor"": ""dlink"", ""product"": ""dir-868l_firmware"", ""version"": ""1.12_eu_multi_20170316"", ""criteria"": ""cpe:2.3:o:dlink:dir-868l_firmware:1.12_eu_multi_20170316:*:*:*:*:*:*:*"", ""vulnerable"": true}, {""vendor"": ""dlink"", ""product"": ""dir-868l"", ""version"": ""a"", ""criteria"": ""cpe:2.3:h:dlink:dir-868l:a:*:*:*:*:*:*:*"", ""vulnerable"": false}]","[{""url"": ""https://github.com/Davidteeri/Bug-Report/blob/main/D-Link/DIR-868L-bufferoverflow.md"", ""source"": ""cve@mitre.org"", ""tags"": [""Broken Link""]}, {""url"": ""https://support.dlink.com/"", ""source"": ""cve@mitre.org"", ""tags"": [""Product""]}, {""url"": ""https://www.dlink.com/en/security-bulletin/"", ""source"": ""cve@mitre.org"", ""tags"": [""Product""]}, {""url"": ""https://github.com/Davidteeri/Bug-Report/blob/main/D-Link/DIR-868L-bufferoverflow.md"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Broken Link""]}, {""url"": ""https://support.dlink.com/"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Product""]}, {""url"": ""https://www.dlink.com/en/security-bulletin/"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Product""]}]",False,"[""nvd""]",heldout_real_cve,False
CVE-2023-39665-HELDOUT-Q3,CVE-2023-39665,attack_condition,CVE-2023-39665는 원격 공격이 가능한가? 인증이나 사용자 상호작용이 필요한가?,D-Link DIR-868L fw_revA_1-12_eu_multi_20170316 was discovered to contain a buffer overflow via the acStack_50 parameter.,CRITICAL,9.8,NETWORK,LOW,NONE,NONE,"[""CWE-120""]","[{""vendor"": ""dlink"", ""product"": ""dir-868l_firmware"", ""version"": ""1.12_eu_multi_20170316"", ""criteria"": ""cpe:2.3:o:dlink:dir-868l_firmware:1.12_eu_multi_20170316:*:*:*:*:*:*:*"", ""vulnerable"": true}, {""vendor"": ""dlink"", ""product"": ""dir-868l"", ""version"": ""a"", ""criteria"": ""cpe:2.3:h:dlink:dir-868l:a:*:*:*:*:*:*:*"", ""vulnerable"": false}]","[{""url"": ""https://github.com/Davidteeri/Bug-Report/blob/main/D-Link/DIR-868L-bufferoverflow.md"", ""source"": ""cve@mitre.org"", ""tags"": [""Broken Link""]}, {""url"": ""https://support.dlink.com/"", ""source"": ""cve@mitre.org"", ""tags"": [""Product""]}, {""url"": ""https://www.dlink.com/en/security-bulletin/"", ""source"": ""cve@mitre.org"", ""tags"": [""Product""]}, {""url"": ""https://github.com/Davidteeri/Bug-Report/blob/main/D-Link/DIR-868L-bufferoverflow.md"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Broken Link""]}, {""url"": ""https://support.dlink.com/"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Product""]}, {""url"": ""https://www.dlink.com/en/security-bulletin/"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Product""]}]",False,"[""nvd""]",heldout_real_cve,False
CVE-2023-39665-HELDOUT-Q4,CVE-2023-39665,severity_reason,CVE-2023-39665의 위험도가 CRITICAL로 평가되는 이유는 무엇인가?,D-Link DIR-868L fw_revA_1-12_eu_multi_20170316 was discovered to contain a buffer overflow via the acStack_50 parameter.,CRITICAL,9.8,NETWORK,LOW,NONE,NONE,"[""CWE-120""]","[{""vendor"": ""dlink"", ""product"": ""dir-868l_firmware"", ""version"": ""1.12_eu_multi_20170316"", ""criteria"": ""cpe:2.3:o:dlink:dir-868l_firmware:1.12_eu_multi_20170316:*:*:*:*:*:*:*"", ""vulnerable"": true}, {""vendor"": ""dlink"", ""product"": ""dir-868l"", ""version"": ""a"", ""criteria"": ""cpe:2.3:h:dlink:dir-868l:a:*:*:*:*:*:*:*"", ""vulnerable"": false}]","[{""url"": ""https://github.com/Davidteeri/Bug-Report/blob/main/D-Link/DIR-868L-bufferoverflow.md"", ""source"": ""cve@mitre.org"", ""tags"": [""Broken Link""]}, {""url"": ""https://support.dlink.com/"", ""source"": ""cve@mitre.org"", ""tags"": [""Product""]}, {""url"": ""https://www.dlink.com/en/security-bulletin/"", ""source"": ""cve@mitre.org"", ""tags"": [""Product""]}, {""url"": ""https://github.com/Davidteeri/Bug-Report/blob/main/D-Link/DIR-868L-bufferoverflow.md"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Broken Link""]}, {""url"": ""https://support.dlink.com/"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Product""]}, {""url"": ""https://www.dlink.com/en/security-bulletin/"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Product""]}]",False,"[""nvd""]",heldout_real_cve,False
CVE-2023-39665-HELDOUT-Q5,CVE-2023-39665,mitigation,CVE-2023-39665에 대한 대응 방법이나 완화 방안은 무엇인가?,D-Link DIR-868L fw_revA_1-12_eu_multi_20170316 was discovered to contain a buffer overflow via the acStack_50 parameter.,CRITICAL,9.8,NETWORK,LOW,NONE,NONE,"[""CWE-120""]","[{""vendor"": ""dlink"", ""product"": ""dir-868l_firmware"", ""version"": ""1.12_eu_multi_20170316"", ""criteria"": ""cpe:2.3:o:dlink:dir-868l_firmware:1.12_eu_multi_20170316:*:*:*:*:*:*:*"", ""vulnerable"": true}, {""vendor"": ""dlink"", ""product"": ""dir-868l"", ""version"": ""a"", ""criteria"": ""cpe:2.3:h:dlink:dir-868l:a:*:*:*:*:*:*:*"", ""vulnerable"": false}]","[{""url"": ""https://github.com/Davidteeri/Bug-Report/blob/main/D-Link/DIR-868L-bufferoverflow.md"", ""source"": ""cve@mitre.org"", ""tags"": [""Broken Link""]}, {""url"": ""https://support.dlink.com/"", ""source"": ""cve@mitre.org"", ""tags"": [""Product""]}, {""url"": ""https://www.dlink.com/en/security-bulletin/"", ""source"": ""cve@mitre.org"", ""tags"": [""Product""]}, {""url"": ""https://github.com/Davidteeri/Bug-Report/blob/main/D-Link/DIR-868L-bufferoverflow.md"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Broken Link""]}, {""url"": ""https://support.dlink.com/"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Product""]}, {""url"": ""https://www.dlink.com/en/security-bulletin/"", ""source"": ""af854a3a-2127-422b-91ae-364da2661108"", ""tags"": [""Product""]}]",False,"[""nvd""]",heldout_real_cve,False
CVE-2024-38925-HELDOUT-Q1,CVE-2024-38925,vulnerability_summary,CVE-2024-38925는 어떤 취약점인가?,Open Robotics Robotic Operating System 2 (ROS2) and Nav2 humble versions were discovered to contain a use-after-free via the nav2_amcl process. This vulnerability is triggered via remotely sending a request for change the value of dynamic-parameter`/amcl z_max` .,CRITICAL,9.8,NETWORK,LOW,NONE,NONE,"[""CWE-416""]","[{""vendor"": ""openrobotics"", ""product"": ""robot_operating_system"", ""version"": ""2"", ""criteria"": ""cpe:2.3:a:openrobotics:robot_operating_system:2:humble:*:*:*:*:*:*"", ""vulnerable"": true}, {""vendor"": ""openrobotics"", ""product"": ""robot_operating_system"", ""version"": ""2"", ""criteria"": ""cpe:2.3:a:openrobotics:robot_operating_system:2:iron:*:*:*:*:*:*"", ""vulnerable"": true}]","[{""url"": ""https://github.com/GoesM/ROS-CVE-CNVDs"", ""source"": ""cve@mitre.org"", ""tags"": [""Third Party Advisory""]}, {""url"": ""https://github.com/ros-navigation/navigation2/issues/4379"", ""source"": ""cve@mitre.org"", ""tags"": [""Exploit"", ""Issue Tracking""]}, {""url"": ""https://github.com/ros-navigation/navigation2/pull/4397"", ""source"": ""cve@mitre.org"", ""tags"": [""Third Party Advisory""]}, {""url"": ""https://github.com/ros-navigation/navigation2/issues/4379"", ""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""tags"": [""Exploit"", ""Issue Tracking""]}]",False,"[""nvd""]",heldout_real_cve,False
CVE-2024-38925-HELDOUT-Q2,CVE-2024-38925,affected_product,CVE-2024-38925의 영향을 받는 제품이나 버전은 무엇인가?,Open Robotics Robotic Operating System 2 (ROS2) and Nav2 humble versions were discovered to contain a use-after-free via the nav2_amcl process. This vulnerability is triggered via remotely sending a request for change the value of dynamic-parameter`/amcl z_max` .,CRITICAL,9.8,NETWORK,LOW,NONE,NONE,"[""CWE-416""]","[{""vendor"": ""openrobotics"", ""product"": ""robot_operating_system"", ""version"": ""2"", ""criteria"": ""cpe:2.3:a:openrobotics:robot_operating_system:2:humble:*:*:*:*:*:*"", ""vulnerable"": true}, {""vendor"": ""openrobotics"", ""product"": ""robot_operating_system"", ""version"": ""2"", ""criteria"": ""cpe:2.3:a:openrobotics:robot_operating_system:2:iron:*:*:*:*:*:*"", ""vulnerable"": true}]","[{""url"": ""https://github.com/GoesM/ROS-CVE-CNVDs"", ""source"": ""cve@mitre.org"", ""tags"": [""Third Party Advisory""]}, {""url"": ""https://github.com/ros-navigation/navigation2/issues/4379"", ""source"": ""cve@mitre.org"", ""tags"": [""Exploit"", ""Issue Tracking""]}, {""url"": ""https://github.com/ros-navigation/navigation2/pull/4397"", ""source"": ""cve@mitre.org"", ""tags"": [""Third Party Advisory""]}, {""url"": ""https://github.com/ros-navigation/navigation2/issues/4379"", ""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""tags"": [""Exploit"", ""Issue Tracking""]}]",False,"[""nvd""]",heldout_real_cve,False
CVE-2024-38925-HELDOUT-Q3,CVE-2024-38925,attack_condition,CVE-2024-38925는 원격 공격이 가능한가? 인증이나 사용자 상호작용이 필요한가?,Open Robotics Robotic Operating System 2 (ROS2) and Nav2 humble versions were discovered to contain a use-after-free via the nav2_amcl process. This vulnerability is triggered via remotely sending a request for change the value of dynamic-parameter`/amcl z_max` .,CRITICAL,9.8,NETWORK,LOW,NONE,NONE,"[""CWE-416""]","[{""vendor"": ""openrobotics"", ""product"": ""robot_operating_system"", ""version"": ""2"", ""criteria"": ""cpe:2.3:a:openrobotics:robot_operating_system:2:humble:*:*:*:*:*:*"", ""vulnerable"": true}, {""vendor"": ""openrobotics"", ""product"": ""robot_operating_system"", ""version"": ""2"", ""criteria"": ""cpe:2.3:a:openrobotics:robot_operating_system:2:iron:*:*:*:*:*:*"", ""vulnerable"": true}]","[{""url"": ""https://github.com/GoesM/ROS-CVE-CNVDs"", ""source"": ""cve@mitre.org"", ""tags"": [""Third Party Advisory""]}, {""url"": ""https://github.com/ros-navigation/navigation2/issues/4379"", ""source"": ""cve@mitre.org"", ""tags"": [""Exploit"", ""Issue Tracking""]}, {""url"": ""https://github.com/ros-navigation/navigation2/pull/4397"", ""source"": ""cve@mitre.org"", ""tags"": [""Third Party Advisory""]}, {""url"": ""https://github.com/ros-navigation/navigation2/issues/4379"", ""source"": ""134c704f-9b21-4f2e-91b3-4a467353bcc0"", ""tags"": [""Exploit"", ""Issue Tracking""]}]",False,"[""nvd""]",heldout_real_cve,False
